configuration,n_runs,pipeline_success_rate,mean_pipeline_time_seconds,mean_scanner_time_seconds,mean_findings_initial,mean_findings_residual,mean_recall,mean_precision,mean_auto_remediation_rate,mean_mttr_seconds,mean_mttd_seconds
C1_NonBlockingScanning,11,1.0,27.810974245457064,27.69425282728414,9.545454545454545,9.545454545454545,0.0,0.0,0.0,0.0,9.654014
C4_AgentsOnly,11,1.0,107.55553841816833,104.42174575454027,9.545454545454545,3.909090909090909,0.0,0.0,0.054778554778554776,2.799579,60.61579990909091
C5_SecFlowOps,11,0.8181818181818182,56.6008870636367,53.39758204543878,9.545454545454545,3.909090909090909,0.0,0.0,0.054778554778554776,2.5682085454545454,11.089852545454544
