comparison,metric,n_pairs,mean_delta_seconds,median_delta_seconds,stdev_delta_seconds,min_delta_seconds,max_delta_seconds
C5_vs_C0_total,pipeline_time_seconds,0,0.0,0.0,0.0,0.0,0.0
C5_vs_C1_incremental,pipeline_time_seconds,3,76.68250706669642,62.9262907000375,26.406879797182288,59.99372780008707,107.12750269996468
C3_vs_C1_policy_gate,pipeline_time_seconds,3,4.6296501333708875,0.7099517000024207,7.831821013430703,-0.46843189996434376,13.647430600074586
C4_vs_C1_agent_rescan,pipeline_time_seconds,3,76.04207413335098,73.3493962000357,7.252245229584456,70.52130490000127,84.25552130001597
C5_vs_C4_policy_increment,pipeline_time_seconds,3,0.640432933345437,-7.595014199963771,19.46734688189812,-13.355668399948627,22.87198139994871
