configuration,size_class,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,small,3,50.718253466688715,50.497357000014745,1.2535322228846613,0.2677766000269912,0.29466320003848523,0.057722773949732444,29.54451526662645,29.575829099980183,0.8450074163170959,0.0,0.0,0.0,29.54451526662645,29.575829099980183,0.8450074163170959,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,small,3,48.95524700001503,48.39830370002892,2.0775602179671004,0.2668780333478935,0.23172450001584366,0.08069686476683809,28.202516800006077,27.885125200031325,1.4397965328944293,0.0,0.0,0.0,28.202516800006077,27.885125200031325,1.4397965328944293,0.0,0.0,0.0,0.12687316666900492,0.10626520001096651,0.0395808521626868
