configuration,n_runs,pipeline_success_rate,mean_pipeline_time_seconds,mean_scanner_time_seconds,mean_findings_initial,mean_findings_residual,mean_recall,mean_precision,mean_auto_remediation_rate,mean_mttr_seconds,mean_mttd_seconds
C1_NonBlockingScanning,9,1.0,18.154986455545036,18.039261288895634,68.33333333333333,68.33333333333333,1.0,0.08847402597402597,0.0,0.0,18.15184522222222
C4_AgentsOnly,9,1.0,35.81834077776875,34.920715499999154,68.33333333333333,16.0,1.0,0.08847402597402597,0.07805735930735931,0.014463444444444445,18.093905222222222
C5_SecFlowOps,9,1.0,35.519415844438804,34.57128928883726,68.33333333333333,16.0,1.0,0.08847402597402597,0.07805735930735931,0.012051888888888888,18.077345666666666
