configuration,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C0_BuildOnly,1,0.449253199971281,0.449253199971281,0.0,0.44541219994425774,0.44541219994425774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_NonBlockingScanning,1,29.390263300039805,29.390263300039805,0.0,0.26735380000900477,0.26735380000900477,0.0,29.012894200044684,29.012894200044684,0.0,0.0,0.0,0.0,29.012894200044684,29.012894200044684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,1,24.636791600030847,24.636791600030847,0.0,0.26285489997826517,0.26285489997826517,0.0,24.169585600029677,24.169585600029677,0.0,0.0,0.0,0.0,24.169585600029677,24.169585600029677,0.0,0.0,0.0,0.0,0.11890639999182895,0.11890639999182895,0.0
C4_AgentsOnly,1,41.4193849999574,41.4193849999574,0.0,0.22838480002246797,0.22838480002246797,0.0,20.464469600003213,20.464469600003213,0.0,20.339393100060988,20.339393100060988,0.0,40.8038627000642,40.8038627000642,0.0,0.27060479996725917,0.27060479996725917,0.0,0.0,0.0,0.0
C5_SecFlowOps,1,43.70832660002634,43.70832660002634,0.0,0.21978210000088438,0.21978210000088438,0.0,20.457178100012243,20.457178100012243,0.0,22.534671299974434,22.534671299974434,0.0,42.99184939998668,42.99184939998668,0.0,0.2506512000109069,0.2506512000109069,0.0,0.11442019999958575,0.11442019999958575,0.0
