configuration,n_runs,pipeline_success_rate,mean_pipeline_time_seconds,mean_scanner_time_seconds,mean_findings_initial,mean_findings_residual,mean_recall,mean_precision,mean_auto_remediation_rate,mean_mttr_seconds,mean_mttd_seconds
C0_BuildOnly,72,1.0,0.2476679874970513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_NonBlockingScanning,72,1.0,22.060793373612494,21.757348245837623,28.0,28.0,0.7946428571428571,0.11127013305322128,0.0,0.0,22.057995402777777
C2_AutoScanning,72,1.0,76.41755149166823,76.12036869861024,27.77777777777778,27.77777777777778,0.7946428571428571,0.12434202847805789,0.0,0.0,76.34118786111111
C3_PolicyOnly,72,0.625,23.001613669442627,22.508253959726265,28.0,28.0,0.7946428571428571,0.11127013305322128,0.0,0.0,22.819645041666668
C4_AgentsOnly,72,1.0,44.17364595972241,43.56302207222406,28.0,16.0,0.7946428571428571,0.11127013305322128,0.04765953256302521,0.22493008333333334,22.012255833333334
C5_SecFlowOps,72,1.0,43.74924434860845,42.97250236389987,28.0,16.0,0.7946428571428571,0.11127013305322128,0.04765953256302521,0.2090547361111111,21.815043055555556
