configuration,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,15,14.671362006672037,14.418629399966449,1.343830299208817,0.06035378666517014,0.058156799990683794,0.018628457167910235,14.552386093337555,14.32214840000961,1.3442711780899532,0.0,0.0,0.0,14.552386093337555,14.32214840000961,1.3442711780899532,0.0,0.0,0.0,0.0,0.0,0.0
C2_AutoScanning,15,14.132657453328527,13.827841599995736,1.101742722552829,0.05888089333117629,0.055772599996998906,0.014499974594207744,14.013279146704978,13.71284440002637,1.0922690582157077,0.0,0.0,0.0,14.013279146704978,13.71284440002637,1.0922690582157077,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,15,14.926080486671223,14.158708399976604,2.3328298100823814,0.06013296666399886,0.05605050001759082,0.018594028438896716,14.611037419988618,13.902196799928788,2.0949659572923944,0.0,0.0,0.0,14.611037419988618,13.902196799928788,2.0949659572923944,0.0,0.0,0.0,0.1825265600074393,0.10158529999898747,0.2921597991026814
C4_AgentsOnly,15,27.92392258667775,28.2426051000366,1.9266071564748408,0.06449173998941357,0.05357480002567172,0.0327253603521735,14.230600466672332,14.143348099954892,1.1615816337001927,13.11958530000799,13.013032000046223,0.8961525539306748,27.350185766680323,27.360829000070225,1.9399118150900099,0.38466194001957776,0.016630000027362257,0.4836075874316769,0.0,0.0,0.0
C5_SecFlowOps,15,28.637095473322553,28.355825999984518,2.3192225769879866,0.0558564000025702,0.05421370000112802,0.01142948636084767,14.304266173330445,14.371616300020833,0.9749448797521282,13.662512426656516,13.198140799999237,1.4823417764603202,27.966778599986963,27.435019799973816,2.298142582162501,0.40131883332893875,0.01683709997450933,0.5133328517848882,0.0972900600056164,0.08948269998654723,0.02208792746858444
