configuration,size_class,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,small,1,44.055758900009096,44.055758900009096,0.0,0.24789549998240545,0.24789549998240545,0.0,25.84494340006495,25.84494340006495,0.0,0.0,0.0,0.0,25.84494340006495,25.84494340006495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,small,1,38.90320260002045,38.90320260002045,0.0,0.1909948000102304,0.1909948000102304,0.0,20.11599900003057,20.11599900003057,0.0,0.0,0.0,0.0,20.11599900003057,20.11599900003057,0.0,0.0,0.0,0.0,1.0046694000484422,1.0046694000484422,0.0
