configuration,size_class,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,small,1,37.477792699995916,37.477792699995916,0.0,0.18435649998718873,0.18435649998718873,0.0,19.437145499978215,19.437145499978215,0.0,0.0,0.0,0.0,19.437145499978215,19.437145499978215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,small,1,36.8184639000101,36.8184639000101,0.0,0.19196510000620037,0.19196510000620037,0.0,19.010356899932958,19.010356899932958,0.0,0.0,0.0,0.0,19.010356899932958,19.010356899932958,0.0,0.0,0.0,0.0,0.10796229995321482,0.10796229995321482,0.0
