configuration,size_class,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,unknown,11,27.810974245457064,25.942552599997725,8.785961803028176,0.04282350001581521,0.03680300002451986,0.014082430066108766,27.69425282728414,25.843091999995522,8.77574380067775,0.0,0.0,0.0,27.69425282728414,25.843091999995522,8.77574380067775,0.0,0.0,0.0,0.0,0.0,0.0
C4_AgentsOnly,unknown,11,107.55553841816833,45.577628700004425,183.54587204374965,0.040048645465338435,0.03750219999346882,0.011353677224897779,77.99288047272817,24.065016800013836,168.66790463974363,26.428865281812083,22.290641699975822,8.287100715687131,104.42174575454027,45.40259589999914,174.34868588911579,2.9503499363623136,0.025801900017540902,9.230624028618328,0.0,0.0,0.0
C5_SecFlowOps,unknown,11,56.6008870636367,54.65705390000949,16.37158052582142,0.03574282727839256,0.035012199950870126,0.0047896044177979215,26.94370629089694,27.71746160002658,5.565367380288316,26.453875754541844,26.047010499984026,4.773196069047264,53.39758204543878,53.81938549998449,9.657674504084362,2.762271699998316,0.02714600000763312,8.449851139389143,0.25472731817915867,0.10858300002291799,0.5087963434517824
