configuration,size_class,n_runs,mean_pipeline_time_seconds,median_pipeline_time_seconds,stdev_pipeline_time_seconds,mean_build_time_seconds,median_build_time_seconds,stdev_build_time_seconds,mean_initial_scanner_time_seconds,median_initial_scanner_time_seconds,stdev_initial_scanner_time_seconds,mean_post_scanner_time_seconds,median_post_scanner_time_seconds,stdev_post_scanner_time_seconds,mean_total_scanner_time_seconds,median_total_scanner_time_seconds,stdev_total_scanner_time_seconds,mean_remediation_time_seconds,median_remediation_time_seconds,stdev_remediation_time_seconds,mean_policy_time_seconds,median_policy_time_seconds,stdev_policy_time_seconds
C1_NonBlockingScanning,unknown,3,19.619907933306724,19.420716299966443,1.0493753592171235,0.06016453334207957,0.0593918000231497,0.005768350048173158,19.494839633329928,19.28697849996388,1.051552589721075,0.0,0.0,0.0,19.494839633329928,19.28697849996388,1.051552589721075,0.0,0.0,0.0,0.0,0.0,0.0
C2_AutoScanning,unknown,3,19.266798833326902,19.629869299998973,1.5361102757822733,0.06057970000741383,0.05613810004433617,0.008703794393696371,19.140679533341125,19.51555810001446,1.523689431811952,0.0,0.0,0.0,19.140679533341125,19.51555810001446,1.523689431811952,0.0,0.0,0.0,0.0,0.0,0.0
C3_PolicyOnly,unknown,3,24.24955806667761,21.464554800011683,7.807941694131753,0.054020099982153624,0.056372899969574064,0.005474981788842679,23.53377936669858,21.205174300004728,7.00629772520605,0.0,0.0,0.0,23.53377936669858,21.205174300004728,7.00629772520605,0.0,0.0,0.0,0.5773695999911675,0.12571160000516102,0.7938484271590792
C4_AgentsOnly,unknown,3,95.6619820666577,92.03380059998017,8.163008580067322,0.062323266679110624,0.05829860002268106,0.012756790923019134,22.490656466630753,23.34772369993152,4.225648089561671,30.779642133352656,31.02755120000802,4.154224177974728,53.27029859998341,54.37527489993954,8.36354758319021,42.18815996666672,43.79503249999834,6.215768626126571,0.0,0.0,0.0
C5_SecFlowOps,unknown,3,96.30241500000314,82.34700700000394,27.410268401472987,0.07415800000308082,0.07466899999417365,0.023855605044581438,21.57090086666479,21.901960599934682,3.0195238038885885,28.79492903331993,27.98408899997594,1.850962881614881,50.365829899984725,49.38971879996825,4.549531721697318,44.77942203332592,31.9380128000048,22.687945555238382,0.924549666660217,1.2959206000086851,0.704871503737902
