run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T162857043089Z_C5_SecFlowOps_external_requests_r2,C5_SecFlowOps,external_requests,external_open_source,2,external_20260713_r3_baselines,True,29.174630999972578,27.56975710002007,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T162926443102Z_C1_NonBlockingScanning_external_flask_r2,C1_NonBlockingScanning,external_flask,external_open_source,2,external_20260713_r3_baselines,True,15.327569800021593,15.209148599999025,0,13,13,0,1,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.324902,0.0
20260713T162942168386Z_C2_AutoScanning_external_flask_r2,C2_AutoScanning,external_flask,external_open_source,2,external_20260713_r3_baselines,True,15.462658800010104,15.276951000036206,0,13,13,0,1,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.460539,0.0
20260713T162958228266Z_C3_PolicyOnly_external_flask_r2,C3_PolicyOnly,external_flask,external_open_source,2,external_20260713_r3_baselines,True,14.404990100010764,14.097855700005312,0,13,13,0,1,0,opa,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.214854,0.0
20260713T163012960546Z_C4_AgentsOnly_external_flask_r2,C4_AgentsOnly,external_flask,external_open_source,2,external_20260713_r3_baselines,True,28.363866200030316,27.360829000070225,0,13,0,0,0,0,not_applicable,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,14.451278,0.0
20260713T163041817375Z_C5_SecFlowOps_external_flask_r2,C5_SecFlowOps,external_flask,external_open_source,2,external_20260713_r3_baselines,True,31.529268399986904,30.471048799925484,0,13,0,0,0,0,opa,True,0,0,13,0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,1.0,15.57578,0.0
20260713T163113679111Z_C1_NonBlockingScanning_external_express_r2,C1_NonBlockingScanning,external_express,external_open_source,2,external_20260713_r3_baselines,True,14.373021500010509,14.256463300029282,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163128408296Z_C2_AutoScanning_external_express_r2,C2_AutoScanning,external_express,external_open_source,2,external_20260713_r3_baselines,True,13.827841599995736,13.71284440002637,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163142564858Z_C3_PolicyOnly_external_express_r2,C3_PolicyOnly,external_express,external_open_source,2,external_20260713_r3_baselines,True,13.544657899998128,13.348417300032452,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163156704359Z_C4_AgentsOnly_external_express_r2,C4_AgentsOnly,external_express,external_open_source,2,external_20260713_r3_baselines,True,28.27792100002989,28.120942799956538,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163225296542Z_C5_SecFlowOps_external_express_r2,C5_SecFlowOps,external_express,external_open_source,2,external_20260713_r3_baselines,True,29.23401879996527,28.990915700094774,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T163254850882Z_C1_NonBlockingScanning_external_nodegoat_r2,C1_NonBlockingScanning,external_nodegoat,external_open_source,2,external_20260713_r3_baselines,True,13.971160900022369,13.82601319992682,0,78,78,10,40,1,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.968216,0.0
20260713T163309186472Z_C2_AutoScanning_external_nodegoat_r2,C2_AutoScanning,external_nodegoat,external_open_source,2,external_20260713_r3_baselines,True,13.728827799961437,13.612052099953871,0,78,78,10,40,1,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.724958,0.0
20260713T163323142776Z_C3_PolicyOnly_external_nodegoat_r2,C3_PolicyOnly,external_nodegoat,external_open_source,2,external_20260713_r3_baselines,False,13.788454100023955,13.557942599989474,0,78,78,10,40,1,opa,False,4,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.674574,0.0
20260713T163337155845Z_C4_AgentsOnly_external_nodegoat_r2,C4_AgentsOnly,external_nodegoat,external_open_source,2,external_20260713_r3_baselines,True,26.311341100023128,26.1067408999661,0,78,77,10,39,0,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.01282051282051282,1.0,1.0,13.519297,0.016312
20260713T163403679051Z_C5_SecFlowOps_external_nodegoat_r2,C5_SecFlowOps,external_nodegoat,external_open_source,2,external_20260713_r3_baselines,False,26.060307000007015,25.761355000024196,0,78,77,10,39,0,opa,False,3,0,78,0,0.0,0.0,1.0,0.0,0.0,0.01282051282051282,1.0,1.0,13.335869,0.013009
20260713T163429932785Z_C1_NonBlockingScanning_external_dvna_r2,C1_NonBlockingScanning,external_dvna,external_open_source,2,external_20260713_r3_baselines,True,14.418629399966449,14.32214840000961,0,2,2,0,1,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.416989,0.0
