run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T230658751512Z_C3_PolicyOnly_full_gamma_fake_secret_r3,C3_PolicyOnly,full_gamma_fake_secret,fake_secret,3,full_protocol_20260713_rigorous,False,40.81355430005351,39.987392999988515,0,17,17,1,2,1,opa,False,3,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,40.605865,0.0
20260713T230739653981Z_C4_AgentsOnly_full_gamma_fake_secret_r3,C4_AgentsOnly,full_gamma_fake_secret,fake_secret,3,full_protocol_20260713_rigorous,True,69.72714809997706,68.53068719996372,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,41.15968,0.553379
20260713T230849492091Z_C5_SecFlowOps_full_gamma_fake_secret_r3,C5_SecFlowOps,full_gamma_fake_secret,fake_secret,3,full_protocol_20260713_rigorous,True,56.540941999992356,55.49472539999988,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,30.574514,0.417951
20260713T230946089876Z_C0_BuildOnly_full_gamma_sast_reflected_xss_r3,C0_BuildOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,0.37197889998788014,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T230946559971Z_C1_NonBlockingScanning_full_gamma_sast_reflected_xss_r3,C1_NonBlockingScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,29.48562029999448,28.886606300016865,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,29.48339,0.0
20260713T231016140852Z_C2_AutoScanning_full_gamma_sast_reflected_xss_r3,C2_AutoScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,21.374924700008705,21.120300199952908,0,17,17,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,21.372632,0.0
20260713T231037573738Z_C3_PolicyOnly_full_gamma_sast_reflected_xss_r3,C3_PolicyOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,21.679668799974024,21.31496689998312,0,17,17,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.0,0.0,0.0,21.574215,0.0
20260713T231059304503Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r3,C4_AgentsOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,44.62046110001393,44.11101629998302,0,17,16,0,2,0,not_applicable,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,22.827313,0.206776
20260713T231143975724Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r3,C5_SecFlowOps,full_gamma_sast_reflected_xss,sast_reflected_xss,3,full_protocol_20260713_rigorous,True,41.27994870004477,40.65166339999996,0,17,16,0,2,0,opa,True,0,1,16,1,0.058823529411764705,0.5,0.9411764705882353,0.5,0.5,0.058823529411764705,1.0,1.0,21.243093,0.200245
20260713T231225308955Z_C0_BuildOnly_full_gamma_sast_sql_injection_r3,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,0.246866500005126,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T231225627918Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r3,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,21.60412269999506,21.296685000008438,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.600449,0.0
20260713T231247294889Z_C2_AutoScanning_full_gamma_sast_sql_injection_r3,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,21.499437299964484,21.20100719993934,0,17,17,0,3,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,21.495429,0.0
20260713T231308857466Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r3,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,32.19624750001822,31.547306600026786,0,17,17,0,3,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,0.0,32.047004,0.0
20260713T231341130489Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r3,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,61.455801900010556,60.54785179992905,0,17,16,0,2,0,not_applicable,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,30.306517,0.381081
20260713T231442669001Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r3,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,3,full_protocol_20260713_rigorous,True,64.67353540001204,63.59563450003043,0,17,16,0,2,0,opa,True,0,1,16,0,0.058823529411764705,1.0,0.9411764705882353,0.0,1.0,0.058823529411764705,1.0,1.0,32.586316,0.393159
20260713T231547424315Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r3,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,0.3996787000214681,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T231547928613Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r3,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,30.080783100042026,29.688419700076338,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,30.07871,0.0
20260713T231618094192Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r3,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,21.713638100016396,21.384406100027263,0,17,17,0,3,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,21.711563,0.0
20260713T231639863197Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r3,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,18.93470589997014,18.582082099979743,0,17,17,0,3,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.0,0.0,0.0,18.826089,0.0
20260713T231658850711Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r3,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,40.45292779995361,39.76791050005704,0,17,16,0,2,0,not_applicable,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,19.566342,0.210978
20260713T231739352281Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r3,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,3,full_protocol_20260713_rigorous,True,39.609504299995024,37.89530760003254,0,17,16,0,2,0,opa,True,0,1,15,0,0.0625,1.0,0.9375,0.0,1.0,0.058823529411764705,1.0,1.0,19.236097,0.191732
20260713T231819014261Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r3,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,0.18538109998917207,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T231819257038Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r3,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,19.20134919998236,18.95349600003101,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.197851,0.0
20260713T231838510758Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r3,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,19.142447499965783,18.90046730003087,0,20,20,0,3,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.140596,0.0
20260713T231857705262Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r3,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,19.32472240005154,18.961661800043657,0,20,20,0,3,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,19.219301,0.0
20260713T231917079761Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r3,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,39.764717099955305,39.26843999995617,0,20,16,0,2,0,not_applicable,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,20.816208,0.195303
20260713T231956896138Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r3,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,full_protocol_20260713_rigorous,True,38.01801569998497,37.42133159999503,0,20,16,0,2,0,opa,True,0,1,1,0,0.5,1.0,0.5,0.0,1.0,0.05,1.0,1.0,18.871516,0.205025
20260713T232034966406Z_C0_BuildOnly_full_gamma_multi_layer_r3,C0_BuildOnly,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,True,0.18898520001675934,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T232035212356Z_C1_NonBlockingScanning_full_gamma_multi_layer_r3,C1_NonBlockingScanning,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,True,19.994961099990178,19.739743199956138,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,19.990953,0.0
20260713T232055259146Z_C2_AutoScanning_full_gamma_multi_layer_r3,C2_AutoScanning,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,True,20.126511899987236,19.872930500016082,0,64,64,7,21,1,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,20.12417,0.0
20260713T232115438086Z_C3_PolicyOnly_full_gamma_multi_layer_r3,C3_PolicyOnly,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,False,18.728411000047345,18.387443299987353,0,64,64,7,21,1,opa,False,4,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,18.62479,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,True,38.3384116999805,37.84007000003476,0,64,16,0,2,0,not_applicable,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,19.314071,0.210379
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,full_protocol_20260713_rigorous,True,39.06613990000915,38.42248600005405,0,64,16,0,2,0,opa,True,0,6,39,1,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.8571428571428571,0.078125,1.0,1.0,19.091216,0.236898
