run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T175512069274Z_C1_NonBlockingScanning_injected_express_r2,C1_NonBlockingScanning,injected_express,injected_external_real_base,2,injected_external_20260713_r3_precise,True,17.29188749997411,17.185162300011143,0,64,64,7,21,1,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.0,0.0,0.0,17.289408,0.0
20260713T175529748266Z_C4_AgentsOnly_injected_express_r2,C4_AgentsOnly,injected_express,injected_external_real_base,2,injected_external_20260713_r3_precise,True,35.42934370000148,35.1930674999021,0,64,16,0,2,0,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,1.0,1.0,18.272105,0.044601
20260713T175605541555Z_C5_SecFlowOps_injected_express_r2,C5_SecFlowOps,injected_express,injected_external_real_base,2,injected_external_20260713_r3_precise,True,33.810738099971786,33.49733109999215,0,64,16,0,2,0,opa,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,1.0,1.0,17.827243,0.033436
20260713T175639761874Z_C1_NonBlockingScanning_injected_requests_r3,C1_NonBlockingScanning,injected_requests,injected_external_real_base,3,injected_external_20260713_r3_precise,True,16.87416259996826,16.75717050000094,0,64,64,7,21,1,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.0,0.0,0.0,16.8709,0.0
20260713T175656839249Z_C4_AgentsOnly_injected_requests_r3,C4_AgentsOnly,injected_requests,injected_external_real_base,3,injected_external_20260713_r3_precise,True,35.0823332000291,33.833992399973795,0,64,16,0,2,0,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,0.0,1.0,16.835288,0.0
20260713T175732145328Z_C5_SecFlowOps_injected_requests_r3,C5_SecFlowOps,injected_requests,injected_external_real_base,3,injected_external_20260713_r3_precise,True,36.75619169999845,35.34551829996053,0,64,16,0,2,0,opa,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,0.0,1.0,17.914668,0.0
20260713T175809131286Z_C1_NonBlockingScanning_injected_flask_r3,C1_NonBlockingScanning,injected_flask,injected_external_real_base,3,injected_external_20260713_r3_precise,True,18.710274500015657,18.586475600022823,0,77,77,7,22,1,not_applicable,True,0,6,71,0,0.07792207792207792,1.0,0.922077922077922,0.0,1.0,0.0,0.0,0.0,18.706356,0.0
20260713T175828237284Z_C4_AgentsOnly_injected_flask_r3,C4_AgentsOnly,injected_flask,injected_external_real_base,3,injected_external_20260713_r3_precise,True,37.09905509999953,36.00915660010651,0,77,16,0,2,0,not_applicable,True,0,6,71,0,0.07792207792207792,1.0,0.922077922077922,0.0,1.0,0.07792207792207792,0.0,1.0,18.568561,0.0
20260713T175905739303Z_C5_SecFlowOps_injected_flask_r3,C5_SecFlowOps,injected_flask,injected_external_real_base,3,injected_external_20260713_r3_precise,True,37.252789100049995,36.08434140001191,0,77,16,0,2,0,opa,True,0,6,71,0,0.07792207792207792,1.0,0.922077922077922,0.0,1.0,0.07792207792207792,0.0,1.0,19.002327,0.0
20260713T175943476079Z_C1_NonBlockingScanning_injected_express_r3,C1_NonBlockingScanning,injected_express,injected_external_real_base,3,injected_external_20260713_r3_precise,True,18.531905099982396,18.42431030003354,0,64,64,7,21,1,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.0,0.0,0.0,18.528377,0.0
20260713T180002375112Z_C4_AgentsOnly_injected_express_r3,C4_AgentsOnly,injected_express,injected_external_real_base,3,injected_external_20260713_r3_precise,True,36.83719419996487,36.600297099968884,0,64,16,0,2,0,not_applicable,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,1.0,1.0,19.832321,0.043729
20260713T180039560524Z_C5_SecFlowOps_injected_express_r3,C5_SecFlowOps,injected_express,injected_external_real_base,3,injected_external_20260713_r3_precise,True,36.26801429997431,35.884309899876826,0,64,16,0,2,0,opa,True,0,6,58,0,0.09375,1.0,0.90625,0.0,1.0,0.078125,1.0,1.0,18.688007,0.044256
