run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260713T133534001029Z_C3_PolicyOnly_controlled_api_l_r1,C3_PolicyOnly,controlled_api_l,controlled_multi_layer,1,expanded_20260713_cached_r3,False,7.716040099970996,7.287898099981248,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,7.608487,0.0
20260713T133541861664Z_C4_AgentsOnly_controlled_api_l_r1,C4_AgentsOnly,controlled_api_l,controlled_multi_layer,1,expanded_20260713_cached_r3,True,16.29246049997164,15.745297599991318,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.047224,0.221279
20260713T133558266819Z_C5_SecFlowOps_controlled_api_l_r1,C5_SecFlowOps,controlled_api_l,controlled_multi_layer,1,expanded_20260713_cached_r3,True,16.786445699981414,16.093947700050194,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.604682,0.251945
20260713T133615164830Z_C0_BuildOnly_controlled_api_xl_r1,C0_BuildOnly,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,0.24299140000948682,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T133615571679Z_C1_NonBlockingScanning_controlled_api_xl_r1,C1_NonBlockingScanning,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,8.51643860002514,8.24972170003457,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.511861,0.0
20260713T133624245877Z_C2_AutoScanning_controlled_api_xl_r1,C2_AutoScanning,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,8.592205699998885,8.298959299980197,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,8.589716,0.0
20260713T133633115190Z_C3_PolicyOnly_controlled_api_xl_r1,C3_PolicyOnly,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,False,9.2123856000253,8.854330800008029,0,64,64,7,21,1,opa,False,4,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.110316,0.0
20260713T133642472192Z_C4_AgentsOnly_controlled_api_xl_r1,C4_AgentsOnly,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,17.703158600023016,17.104822500084992,0,64,16,0,2,0,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.889359,0.275175
20260713T133700361886Z_C5_SecFlowOps_controlled_api_xl_r1,C5_SecFlowOps,controlled_api_xl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,17.41109539999161,16.612444499973208,0,64,16,0,2,0,opa,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.078125,1.0,1.0,8.858022,0.321642
20260713T133717958608Z_C0_BuildOnly_controlled_api_xxl_r1,C0_BuildOnly,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,0.1827651999774389,0.0,0,0,0,0,0,0,not_applicable,True,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T133718425769Z_C1_NonBlockingScanning_controlled_api_xxl_r1,C1_NonBlockingScanning,controlled_api_xxl,controlled_multi_layer,1,expanded_20260713_cached_r3,True,9.44196229998488,9.173639999993611,0,64,64,7,21,1,not_applicable,True,0,6,39,0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,9.437912,0.0
