run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260713T190747487970Z_C0_BuildOnly_full_alpha_multi_layer_r1,full_protocol_probe_20260713,C0_BuildOnly,full_alpha_multi_layer,small,controlled_full_protocol,python,8,,1,True,0.449253199971281,0.44541219994425774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260713T190748026781Z_C1_NonBlockingScanning_full_alpha_multi_layer_r1,full_protocol_probe_20260713,C1_NonBlockingScanning,full_alpha_multi_layer,small,controlled_full_protocol,python,8,,1,True,29.390263300039805,0.26735380000900477,3.564281700004358,24.82074080000166,0.6278717000386678,0.0,0.0,0.0,29.012894200044684,0.0,29.012894200044684,0.0,0.0
20260713T190817483215Z_C3_PolicyOnly_full_alpha_multi_layer_r1,full_protocol_probe_20260713,C3_PolicyOnly,full_alpha_multi_layer,small,controlled_full_protocol,python,8,,1,False,24.636791600030847,0.26285489997826517,1.7368645999813452,21.84314870001981,0.5895723000285216,0.0,0.0,0.0,24.169585600029677,0.0,24.169585600029677,0.0,0.11890639999182895
20260713T190842178447Z_C4_AgentsOnly_full_alpha_multi_layer_r1,full_protocol_probe_20260713,C4_AgentsOnly,full_alpha_multi_layer,small,controlled_full_protocol,python,8,,1,True,41.4193849999574,0.22838480002246797,1.5190308999735862,18.455930300056934,0.48950839997269213,1.4655558000085875,18.437268700043205,0.4365686000091955,20.464469600003213,20.339393100060988,40.8038627000642,0.27060479996725917,0.0
20260713T190923656978Z_C5_SecFlowOps_full_alpha_multi_layer_r1,full_protocol_probe_20260713,C5_SecFlowOps,full_alpha_multi_layer,small,controlled_full_protocol,python,8,,1,True,43.70832660002634,0.21978210000088438,1.4859437000122853,18.50176069996087,0.4694737000390887,1.5509371999651194,20.38301930000307,0.6007148000062443,20.457178100012243,22.534671299974434,42.99184939998668,0.2506512000109069,0.11442019999958575
