run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260714T114538747875Z_C4_AgentsOnly_external_itsdangerous_r1,priority_validation_extended_external,C4_AgentsOnly,external_itsdangerous,unknown,external_oss_library,python;pip,50,4385,1,True,49.66111849999288,0.054547499981708825,2.223889600019902,23.071964899951126,0.4766831999877468,1.3393210000358522,21.47717540001031,0.7158204999868758,25.772537699958775,23.532316900033038,49.30485459999181,0.15932480001356453,0.0
20260714T114628558758Z_C5_SecFlowOps_external_itsdangerous_r1,priority_validation_extended_external,C5_SecFlowOps,external_itsdangerous,unknown,external_oss_library,python;pip,50,4385,1,True,54.65705390000949,0.04061780002666637,2.3057375999633223,25.616323999944143,0.6279240999720059,1.8795493000070564,23.3153372000088,0.4372174000018276,28.54998569987947,25.632103900017682,54.182089599897154,0.20260810002218932,0.08352260000538081
20260714T114723351611Z_C1_NonBlockingScanning_external_express_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_express,unknown,external_oss_framework,javascript;npm,213,26700,1,True,22.760210699983872,0.03513059997931123,1.8596445000148378,19.72511930001201,1.0731194999534637,0.0,0.0,0.0,22.657883299980313,0.0,22.657883299980313,0.0,0.0
20260714T114746484323Z_C4_AgentsOnly_external_express_r1,priority_validation_extended_external,C4_AgentsOnly,external_express,unknown,external_oss_framework,javascript;npm,213,26700,1,True,45.577628700004425,0.03750219999346882,1.7393142000073567,21.22782000002917,0.7129689999856055,1.3719399999827147,19.88032459997339,0.4702281000209041,23.68010320002213,21.72249269997701,45.40259589999914,0.001843599951826036,0.0
20260714T114832428769Z_C5_SecFlowOps_external_express_r1,priority_validation_extended_external,C5_SecFlowOps,external_express,unknown,external_oss_framework,javascript;npm,213,26700,1,True,45.91434550000122,0.03133259998867288,1.7343435999937356,20.56598880002275,0.6289686000091024,1.4339213999919593,20.870805100013968,0.4350893000373617,22.92930100002559,22.73981580004329,45.66911680006888,0.0015540000167675316,0.08311549999052659
20260714T114918725192Z_C1_NonBlockingScanning_external_body_parser_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_body_parser,unknown,external_oss_middleware,javascript;npm,25,5499,1,True,21.476181700010784,0.0320932999602519,1.4535748999915086,19.47597929998301,0.4511495000333525,0.0,0.0,0.0,21.38070370000787,0.0,21.38070370000787,0.0,0.0
20260714T114940282076Z_C4_AgentsOnly_external_body_parser_r1,priority_validation_extended_external,C4_AgentsOnly,external_body_parser,unknown,external_oss_middleware,javascript;npm,25,5499,1,True,41.36120419995859,0.03905190003570169,1.3118015000363812,18.244562099978793,0.4881736999959685,1.3291906000231393,19.352480300003663,0.47046949999639764,20.044537300011143,21.1521404000232,41.19667770003434,0.0019113000016659498,0.0
20260714T115021734148Z_C5_SecFlowOps_external_body_parser_r1,priority_validation_extended_external,C5_SecFlowOps,external_body_parser,unknown,external_oss_middleware,javascript;npm,25,5499,1,True,43.7182979999925,0.035012199950870126,1.6229038999881595,19.479661900026258,0.4951261000242084,1.4031508999760263,20.017393399961293,0.43960470001911744,21.597691900038626,21.860148999956436,43.45784089999506,0.002209400001447648,0.08566840004641563
20260714T115105535311Z_C1_NonBlockingScanning_external_morgan_r1,priority_validation_extended_external,C1_NonBlockingScanning,external_morgan,unknown,external_oss_middleware,javascript;npm,16,3560,1,True,25.942552599997725,0.03447950002737343,1.4423098000115715,23.890093499969225,0.5106887000147253,0.0,0.0,0.0,25.843091999995522,0.0,25.843091999995522,0.0,0.0
20260714T115131541670Z_C4_AgentsOnly_external_morgan_r1,priority_validation_extended_external,C4_AgentsOnly,external_morgan,unknown,external_oss_middleware,javascript;npm,16,3560,1,True,42.021004599984735,0.03381350002018735,1.6123022999963723,20.624636199965607,0.4354518000036478,1.4121859999722801,17.397149699972942,0.3824898000457324,22.672390299965627,19.191825499990955,41.86421579995658,0.0017018999787978828,0.0
