run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260713T163905968956Z_C5_SecFlowOps_external_flask_r3,external_20260713_r3_baselines,C5_SecFlowOps,external_flask,unknown,external_oss_framework,python;pip,236,36436,3,True,31.595611300028395,0.05421370000112802,2.168449100048747,12.183513300027698,0.6088676999788731,1.758029099961277,13.264727900037542,0.5583192999474704,14.960830100055318,15.58107629994629,30.541906400001608,0.7835095999762416,0.08784300001570955
20260713T163937930422Z_C1_NonBlockingScanning_external_express_r3,external_20260713_r3_baselines,C1_NonBlockingScanning,external_express,unknown,external_oss_framework,javascript;npm,213,26700,3,True,16.10803579998901,0.05444500001613051,1.7399856999982148,13.568786499963608,0.6922660000273027,0.0,0.0,0.0,16.001038199989125,0.0,16.001038199989125,0.0,0.0
20260713T163954357105Z_C2_AutoScanning_external_express_r3,external_20260713_r3_baselines,C2_AutoScanning,external_express,unknown,external_oss_framework,javascript;npm,213,26700,3,True,15.276637600036338,0.05457739997655153,1.9003346000099555,12.622305700031575,0.6426028999849223,0.0,0.0,0.0,15.165243200026453,0.0,15.165243200026453,0.0,0.0
20260713T164009946350Z_C3_PolicyOnly_external_express_r3,external_20260713_r3_baselines,C3_PolicyOnly,external_express,unknown,external_oss_framework,javascript;npm,213,26700,3,True,15.560475000005681,0.11977419996401295,2.0414552000002004,12.505788999958895,0.7003831999609247,0.0,0.0,0.0,15.24762739992002,0.0,15.24762739992002,0.0,0.0962450000224635
20260713T164025954447Z_C4_AgentsOnly_external_express_r3,external_20260713_r3_baselines,C4_AgentsOnly,external_express,unknown,external_oss_framework,javascript;npm,213,26700,3,True,28.50082850002218,0.06359599996358156,1.8180495999986306,12.462192400009371,0.671410700015258,1.3966885000118054,11.547292299976107,0.4319176999852061,14.95165270002326,13.375898499973118,28.32755119999638,0.0016992000164464116,0.0
20260713T164054902577Z_C5_SecFlowOps_external_express_r3,external_20260713_r3_baselines,C5_SecFlowOps,external_express,unknown,external_oss_framework,javascript;npm,213,26700,3,True,28.355825999984518,0.0789644000469707,1.778793699981179,12.23184790002415,0.5755367000238039,1.377437999995891,11.527568900026381,0.5845954000251368,14.586178300029133,13.489602300047409,28.07578060007654,0.0015141000039875507,0.09052590001374483
20260713T164123583419Z_C1_NonBlockingScanning_external_nodegoat_r3,external_20260713_r3_baselines,C1_NonBlockingScanning,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,3,True,14.669834300002549,0.058827599976211786,2.0392661999794655,11.64889910002239,0.86031230003573,0.0,0.0,0.0,14.548477600037586,0.0,14.548477600037586,0.0,0.0
20260713T164138422939Z_C2_AutoScanning_external_nodegoat_r3,external_20260713_r3_baselines,C2_AutoScanning,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,3,True,15.749332799983677,0.06513390003237873,1.9254071000032127,12.919568800018169,0.7728964000125416,0.0,0.0,0.0,15.617872300033923,0.0,15.617872300033923,0.0,0.0
20260713T164154405622Z_C3_PolicyOnly_external_nodegoat_r3,external_20260713_r3_baselines,C3_PolicyOnly,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,3,False,18.336104499991052,0.05605050001759082,2.6781291000079364,14.471584699989762,0.8846793999546207,0.0,0.0,0.0,18.03439319995232,0.0,18.03439319995232,0.0,0.15443420002702624
20260713T164212979176Z_C4_AgentsOnly_external_nodegoat_r3,external_20260713_r3_baselines,C4_AgentsOnly,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,3,True,32.06653879996156,0.17293349996907637,2.842823799990583,13.737716000003275,0.7276924999896437,1.5802131000091322,12.160285099991597,0.5393072000006214,17.3082322999835,14.27980540000135,31.588037699984852,0.01927270001033321,0.0
20260713T164245476072Z_C5_SecFlowOps_external_nodegoat_r3,external_20260713_r3_baselines,C5_SecFlowOps,external_nodegoat,unknown,external_security_benchmark,javascript;npm;docker,111,42046,3,False,32.71157879999373,0.054593299981206656,2.0909923000144772,12.787241999991238,0.711368800024502,1.6855298999580555,14.30692820000695,0.7486185999587178,15.589603100030217,16.741076699923724,32.33067979995394,0.014416899997740984,0.16114280000329018
20260713T164318386250Z_C1_NonBlockingScanning_external_dvna_r3,external_20260713_r3_baselines,C1_NonBlockingScanning,external_dvna,unknown,external_security_benchmark,javascript;npm;docker,151,12278,3,True,18.60693320003338,0.06665450002765283,2.7166753000346944,15.247252699977253,0.5189069000189193,0.0,0.0,0.0,18.482834900030866,0.0,18.482834900030866,0.0,0.0
20260713T164337331354Z_C2_AutoScanning_external_dvna_r3,external_20260713_r3_baselines,C2_AutoScanning,external_dvna,unknown,external_security_benchmark,javascript;npm;docker,151,12278,3,True,16.178261300025042,0.05945549998432398,1.7577218000078574,13.545228100032546,0.7616516000125557,0.0,0.0,0.0,16.06460150005296,0.0,16.06460150005296,0.0,0.0
