run_id,configuration,repo,scenario,repetition,campaign_id,pipeline_success,pipeline_time_seconds,scanner_time_seconds,tool_failure_count,finding_count_initial,finding_count_residual,residual_critical,residual_high,residual_secret,policy_engine,policy_allow,policy_deny_count,tp_ground_truth,fp_unknown_or_false,fn_ground_truth,precision,recall,false_positive_rate,false_negative_rate,coverage,auto_remediation_rate,patch_success_rate,human_escalation_rate,mttd_seconds,mttr_seconds
20260714T115105535311Z_C1_NonBlockingScanning_external_morgan_r1,C1_NonBlockingScanning,external_morgan,external_oss_security_pipeline,1,priority_validation_extended_external,True,25.942552599997725,25.843091999995522,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T115131541670Z_C4_AgentsOnly_external_morgan_r1,C4_AgentsOnly,external_morgan,external_oss_security_pipeline,1,priority_validation_extended_external,True,42.021004599984735,41.86421579995658,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T115213845542Z_C5_SecFlowOps_external_morgan_r1,C5_SecFlowOps,external_morgan,external_oss_security_pipeline,1,priority_validation_extended_external,True,39.458872099989094,39.22660550009459,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T115253363801Z_C1_NonBlockingScanning_external_nodegoat_r1,C1_NonBlockingScanning,external_nodegoat,external_oss_security_pipeline,1,priority_validation_extended_external,True,19.90258829999948,19.801354099996388,0,78,78,10,40,1,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.899125,0.0
20260714T115313443882Z_C4_AgentsOnly_external_nodegoat_r1,C4_AgentsOnly,external_nodegoat,external_oss_security_pipeline,1,priority_validation_extended_external,True,659.2026155000203,628.2498806999647,0,78,31,3,12,0,not_applicable,True,0,0,78,0,0.0,0.0,1.0,0.0,0.0,0.02564102564102564,1.0,1.0,585.9619,30.770322
20260714T120412821432Z_C5_SecFlowOps_external_nodegoat_r1,C5_SecFlowOps,external_nodegoat,external_oss_security_pipeline,1,priority_validation_extended_external,False,99.47746399999596,70.93567599996459,0,78,31,3,12,0,opa,False,3,0,78,0,0.0,0.0,1.0,0.0,0.0,0.02564102564102564,1.0,1.0,38.569711,28.224167
20260714T120552541986Z_C1_NonBlockingScanning_external_dvna_r1,C1_NonBlockingScanning,external_dvna,external_oss_security_pipeline,1,priority_validation_extended_external,True,31.078405700041912,30.96271120000165,0,2,2,0,1,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.075456,0.0
20260714T120623887728Z_C4_AgentsOnly_external_dvna_r1,C4_AgentsOnly,external_dvna,external_oss_security_pipeline,1,priority_validation_extended_external,True,71.47935069998493,71.23219759995118,0,2,0,0,0,0,not_applicable,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,38.6231,0.025047
20260714T120735796408Z_C5_SecFlowOps_external_dvna_r1,C5_SecFlowOps,external_dvna,external_oss_security_pipeline,1,priority_validation_extended_external,True,61.43847549997736,61.08137209992856,0,2,0,0,0,0,opa,True,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,33.1003,0.026127
20260714T120837530542Z_C1_NonBlockingScanning_external_gorilla_mux_r1,C1_NonBlockingScanning,external_gorilla_mux,external_oss_security_pipeline,1,priority_validation_extended_external,True,24.844802300038282,24.741020200017374,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T120902465683Z_C4_AgentsOnly_external_gorilla_mux_r1,C4_AgentsOnly,external_gorilla_mux,external_oss_security_pipeline,1,priority_validation_extended_external,True,85.76155579998158,85.50562020001234,0,0,0,0,0,0,not_applicable,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T121028351690Z_C5_SecFlowOps_external_gorilla_mux_r1,C5_SecFlowOps,external_gorilla_mux,external_oss_security_pipeline,1,priority_validation_extended_external,True,66.44715070002712,64.4477695999667,0,0,0,0,0,0,opa,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260714T121135124447Z_C1_NonBlockingScanning_external_gorilla_websocket_r1,C1_NonBlockingScanning,external_gorilla_websocket,external_oss_security_pipeline,1,priority_validation_extended_external,True,26.103840800002217,25.947621700004674,0,12,12,0,5,0,not_applicable,True,0,0,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.101557,0.0
20260714T121202036102Z_C4_AgentsOnly_external_gorilla_websocket_r1,C4_AgentsOnly,external_gorilla_websocket,external_oss_security_pipeline,1,priority_validation_extended_external,True,44.76113229995826,44.5891381999827,0,12,12,0,5,0,not_applicable,True,0,0,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.392044,0.0
20260714T121246911546Z_C5_SecFlowOps_external_gorilla_websocket_r1,C5_SecFlowOps,external_gorilla_websocket,external_oss_security_pipeline,1,priority_validation_extended_external,False,44.96024720004061,44.658930799982045,0,12,12,0,5,0,opa,False,1,0,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.484108,0.0
