run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260714T000524717055Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r1,zap_enabled_probe_20260714_dynamic,C1_NonBlockingScanning,full_alpha_sast_reflected_xss,small,controlled_full_protocol,python,8,,1,True,37.477792699995916,0.18435649998718873,1.3825689000077546,17.62629459996242,0.4282820000080392,0.0,0.0,0.0,19.437145499978215,0.0,19.437145499978215,0.0,0.0
20260714T000602253373Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r1,zap_enabled_probe_20260714_dynamic,C3_PolicyOnly,full_alpha_sast_reflected_xss,small,controlled_full_protocol,python,8,,1,True,36.8184639000101,0.19196510000620037,1.360174499975983,17.246176499989815,0.4040058999671601,0.0,0.0,0.0,19.010356899932958,0.0,19.010356899932958,0.0,0.10796229995321482
