run_id,campaign_id,configuration,repo,size_class,origin_type,stack,file_count,loc,repetition,pipeline_success,pipeline_time_seconds,build_time_seconds,initial_trivy_seconds,initial_semgrep_seconds,initial_gitleaks_seconds,post_trivy_seconds,post_semgrep_seconds,post_gitleaks_seconds,initial_scanner_time_seconds,post_scanner_time_seconds,total_scanner_time_seconds,remediation_time_seconds,policy_time_seconds
20260714T000805636362Z_C1_NonBlockingScanning_full_alpha_sast_reflected_xss_r1,zap_enabled_probe_20260714_matched,C1_NonBlockingScanning,full_alpha_sast_reflected_xss,small,controlled_full_protocol,python,8,,1,True,44.055758900009096,0.24789549998240545,2.291313400026411,23.033156600024085,0.5204734000144526,0.0,0.0,0.0,25.84494340006495,0.0,25.84494340006495,0.0,0.0
20260714T000849764811Z_C3_PolicyOnly_full_alpha_sast_reflected_xss_r1,zap_enabled_probe_20260714_matched,C3_PolicyOnly,full_alpha_sast_reflected_xss,small,controlled_full_protocol,python,8,,1,True,38.90320260002045,0.1909948000102304,1.4849617999861948,18.18316600000253,0.44787120004184544,0.0,0.0,0.0,20.11599900003057,0.0,20.11599900003057,0.0,1.0046694000484422
